"indicator","year","area","quintile","ethnicity","migration","disability","age","education_level","sex","idgeo","validation","year_hh_surveyed","year_hh_indicator","weighted_value","count_countries"
"aguafred_ch",2016,"rural","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.732515169213073,9195861.68578719,6736108.17882442,73.2515169213073,4
"aguafred_ch",2016,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.561191117371044,30033143.020915,16854333.0900717,56.1191117371044,14
"aguafred_ch",2016,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.726067875406684,22856596.1861417,16595440.2319004,72.6067875406684,16
"aguafred_ch",2016,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.821676674772735,26953573.382262,22147122.5499799,82.1676674772735,16
"aguafred_ch",2016,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.865318895378166,28979762.0203724,25076735.6597908,86.5318895378166,16
"aguafred_ch",2016,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.892473401767128,36437838.5351482,32519801.710505,89.2473401767128,16
"aguafred_ch",2016,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.936909350371022,46936861.5442617,43975584.4578888,93.6909350371022,16
"aguafred_ch",2016,"Total","Total","Afro","Total","Total","Total","Total","Total","country",0.82207926355489,39320704.4066689,32324735.7210939,82.207926355489,6
"aguafred_ch",2016,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.812070245296747,16422095.1997437,13335894.8771424,81.2070245296747,9
"aguafred_ch",2016,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.901470338595397,82693404.5740397,74545651.4209657,90.1470338595396,9
"aguafred_ch",2016,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.810620774120145,1191740.94521666,966049.967562199,81.0620774120145,10
"aguafred_ch",2016,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.845794698848776,38269815.0417855,32368406.6882653,84.5794698848776,10
"aguafred_ch",2016,"Total","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.869436321341866,5499219.93679357,4781221.55209565,86.9436321341867,4
"aguafred_ch",2016,"Total","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.901031438290552,41152687.3364317,37079865.0602665,90.1031438290552,4
"aguafred_ch",2016,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.86536361755646,165484348.040886,143204134.069633,86.536361755646,16
"aguafred_ch",2016,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.882418193434476,12108583.5631015,10684834.4328024,88.2418193434476,15
"aguafred_ch",2016,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.915805066133222,18965611.6300037,17368803.2130725,91.5805066133222,15
"aguafred_ch",2016,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.928492194282811,22650061.9806862,21030405.749089,92.8492194282811,15
"aguafred_ch",2016,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.945571606518308,30034492.1809974,28399763.0225472,94.5571606518308,15
"aguafred_ch",2016,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.964824678955852,41798671.6807296,40328389.985141,96.4824678955852,15
"aguafred_ch",2016,"urban","Total","Afro","Total","Total","Total","Total","Total","country",0.917911399143975,32667060.0919411,29985466.8349139,91.7911399143974,6
"aguafred_ch",2016,"urban","Total","Indi","Total","Total","Total","Total","Total","country",0.922404811887452,10161118.1195045,9372664.24758768,92.2404811887452,9
"aguafred_ch",2016,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.959787079826108,69397867.5087817,66607176.6024127,95.9787079826108,9
"aguafred_ch",2016,"urban","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.949440963300667,3973791.63165879,3772880.55471826,94.9440963300667,4
"aguafred_ch",2016,"urban","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.949523498146008,31956825.6506445,30343756.8814421,94.9523498146008,4
"aguafred_ch",2016,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.938095442793662,128127482.019971,120195806.979562,93.8095442793662,15
"aguafred_ch",2018,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.535708480621687,10617787.9684553,5688039.06014442,53.5708480621687,14
"aguafred_ch",2018,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.579421233749316,7074559.54225206,4099150.01820469,57.9421233749316,14
"aguafred_ch",2018,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.599975913216083,5276139.02950192,3165556.33248043,59.9975913216083,14
"aguafred_ch",2018,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.574108713030867,4685382.09533167,2689918.68480873,57.4108713030867,14
"aguafred_ch",2018,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.627876666589739,3021990.14139938,1897437.0964489,62.7876666589738,14
"aguafred_ch",2018,"rural","Total","Afro","Total","Total","Total","Total","Total","country",0.371955681604174,6837561.10079051,2543269.69975472,37.1955681604174,6
"aguafred_ch",2018,"rural","Total","Indi","Total","Total","Total","Total","Total","country",0.652816098047684,6633817.48641586,4330662.84664249,65.2816098047684,9
"aguafred_ch",2018,"rural","Total","Other","Total","Total","Total","Total","Total","country",0.592261067709609,14017494.1696143,8302016.06350898,59.2261067709609,9
"aguafred_ch",2018,"rural","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.702149113137225,1784643.1711607,1253085.61989689,70.2149113137225,4
"aguafred_ch",2018,"rural","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.747986827687718,9803766.43347454,7333088.15396595,74.7986827687718,4
"aguafred_ch",2018,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.570682217463644,31030753.2486944,17708699.0735321,57.0682217463644,14
"aguafred_ch",2018,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.724710044270901,24695648.3831162,17897184.4330268,72.4710044270901,16
"aguafred_ch",2018,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.819464988864373,27552086.7902598,22577970.4947705,81.9464988864374,16
"aguafred_ch",2018,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.867898907397105,30765758.1657691,26701567.8973145,86.7898907397105,16
"aguafred_ch",2018,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.892694470627886,37034882.155941,33060834.5209639,89.2694470627886,16
"aguafred_ch",2018,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.933764319041789,45552767.957361,42535549.3521738,93.3764319041789,16
"aguafred_ch",2018,"Total","Total","Afro","Total","Total","Total","Total","Total","country",0.827786756458808,41130433.8366408,34047228.4173765,82.7786756458808,6
"aguafred_ch",2018,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.817779634311538,17046178.85953,13940017.9141555,81.7779634311538,9
"aguafred_ch",2018,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.897942822807258,83535503.3684466,75010105.6992882,89.7942822807258,9
"aguafred_ch",2018,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.858713139382798,1641887.39853311,1409910.28250742,85.8713139382799,10
"aguafred_ch",2018,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.85430788628591,48735403.4959635,41635039.5479276,85.430788628591,10
"aguafred_ch",2018,"Total","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.873007406025942,5882304.0789814,5135295.02544737,87.3007406025942,4
"aguafred_ch",2018,"Total","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.90482581885247,42742485.4315796,38674504.3804188,90.482581885247,4
"aguafred_ch",2018,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.861761362895682,169446566.981015,146022504.499554,86.1761362895682,16
"aguafred_ch",2018,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.882868345002371,13071317.4146609,11540252.3728824,88.2868345002371,15
"aguafred_ch",2018,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.915637575366847,19229020.2480078,17606813.4765658,91.5637575366847,15
"aguafred_ch",2018,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.932277569437876,24240485.1362672,22598860.5648341,93.2277569437876,15
"aguafred_ch",2018,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.948268739878256,31072957.0606094,29465513.8361552,94.8268739878256,15
"aguafred_ch",2018,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.964494965214939,41007861.8159616,39551876.2557249,96.4494965214939,15
"aguafred_ch",2018,"urban","Total","Afro","Total","Total","Total","Total","Total","country",0.918673654443859,34292872.7358503,31503958.7176218,91.8673654443859,6
"aguafred_ch",2018,"urban","Total","Indi","Total","Total","Total","Total","Total","country",0.922879520137039,10412361.3731141,9609355.06751299,92.2879520137039,9
"aguafred_ch",2018,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.959579976535054,69518009.1988322,66708089.6357791,95.9579976535054,9
"aguafred_ch",2018,"urban","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.94742085616235,4097660.9078207,3882209.40555048,94.742085616235,4
"aguafred_ch",2018,"urban","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.951506833895267,32938718.9981051,31341416.2264528,95.1506833895267,4
"aguafred_ch",2018,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.9385272469119,131127969.73232,123067172.426021,93.85272469119,15
"aguafredcon_ch",2006,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.532602348148039,1791688.83911133,954257.682861328,53.260234814804,6
"aguafredcon_ch",2006,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.506296398264189,1158075.06846619,586329.236083984,50.6296398264189,6
"aguafredcon_ch",2006,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.57027699061016,913474.203002929,520933.319488525,57.027699061016,6
"aguafredcon_ch",2006,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.559225550694297,764808.396972656,427700.396972656,55.9225550694297,6
"aguafredcon_ch",2006,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.553548840862471,609959.727264404,337642.5,55.3548840862471,6
"aguafredcon_ch",2006,"rural","Total","Afro","Total","Total","Total","Total","Total","country",0.524317247125375,159629.5,83696.5,52.4317247125375,2
"aguafredcon_ch",2006,"rural","Total","Indi","Total","Total","Total","Total","Total","country",0.463258394723953,808483.999999999,374537,46.3258394723953,3
"aguafredcon_ch",2006,"rural","Total","Other","Total","Total","Total","Total","Total","country",0.555506990993776,2930806.5,1628083.5,55.5506990993776,3
"aguafredcon_ch",2006,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.54160851797423,6232032.46881103,3375321.86940002,54.160851797423,6
"aguafredcon_ch",2006,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.672189816710903,3160376.67242432,2124373.01617432,67.2189816710903,6
"aguafredcon_ch",2006,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.717456904231693,2932667.06846619,2104062.23608398,71.7456904231693,6
"aguafredcon_ch",2006,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.764627137685547,3188327.98367309,2437882.10015869,76.4627137685547,6
"aguafredcon_ch",2006,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.77782920509927,3818661.73901367,2970266.625,77.782920509927,6
"aguafredcon_ch",2006,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.765289409892576,5117259.63067627,3916184.60302734,76.5289409892576,6
"aguafredcon_ch",2006,"Total","Total","Afro","Total","Total","Total","Total","Total","country",0.792337320825555,770827,610755,79.2337320825554,2
"aguafredcon_ch",2006,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.708129858363369,1744993.5,1235682,70.8129858363369,3
"aguafredcon_ch",2006,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.833640677340245,12652489,10547629.5,83.3640677340245,3
"aguafredcon_ch",2006,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.920335156724842,23034,21199,92.0335156724842,1
"aguafredcon_ch",2006,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.735334917025682,2359465,1734997,73.5334917025682,1
"aguafredcon_ch",2006,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.745276064230253,21001461.8282471,15651886.8144379,74.5276064230253,6
"aguafredcon_ch",2006,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.854917611476575,1368687.83331299,1170115.33331299,85.4917611476575,6
"aguafredcon_ch",2006,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.855257433821408,1774592,1517733,85.5257433821408,6
"aguafredcon_ch",2006,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.842669008865017,2274853.78067017,1916948.78067017,84.2669008865017,6
"aguafredcon_ch",2006,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.832576402090103,3053853.34204102,2542566.22802734,83.2576402090103,6
"aguafredcon_ch",2006,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.793943642471741,4507299.90341187,3578542.10302734,79.3943642471741,6
"aguafredcon_ch",2006,"urban","Total","Afro","Total","Total","Total","Total","Total","country",0.862337460477178,611197.5,527058.5,86.2337460477178,2
"aguafredcon_ch",2006,"urban","Total","Indi","Total","Total","Total","Total","Total","country",0.919526176723248,936509.5,861145,91.9526176723248,3
"aguafredcon_ch",2006,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.917489950942134,9721682.5,8919546,91.7489950942133,3
"aguafredcon_ch",2006,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.831214574799701,14769429.359436,12276564.9450378,83.1214574799701,6
"aguafredcon_ch",2008,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.422518875058009,1657081,700148,42.2518875058009,5
"aguafredcon_ch",2008,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.427996247700329,1153426,493662,42.7996247700329,5
"aguafredcon_ch",2008,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.514495276502089,812851,418208,51.4495276502089,5
"aguafredcon_ch",2008,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.592937236264337,630603,373908,59.2937236264337,5
"aguafredcon_ch",2008,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.562323225090401,446896,251300,56.2323225090402,5
"aguafredcon_ch",2008,"rural","Total","Afro","Total","Total","Total","Total","Total","country",0.624363233665559,4515,2819,62.4363233665559,1
"aguafredcon_ch",2008,"rural","Total","Indi","Total","Total","Total","Total","Total","country",0.314995361814429,695315,219021,31.4995361814429,2
"aguafredcon_ch",2008,"rural","Total","Other","Total","Total","Total","Total","Total","country",0.423200974074338,308806,130687,42.3200974074338,2
"aguafredcon_ch",2008,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.479698510153456,4794722,2300021,47.9698510153456,5
"aguafredcon_ch",2008,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.653586955127794,3119080,2038590,65.3586955127794,5
"aguafredcon_ch",2008,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.746455940299663,3048693,2275715,74.6455940299663,5
"aguafredcon_ch",2008,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.837824066580238,3342253,2800220,83.7824066580238,5
"aguafredcon_ch",2008,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.88857820218522,3615289,3212467,88.857820218522,5
"aguafredcon_ch",2008,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.918587994520573,4567631,4195771,91.8587994520573,5
"aguafredcon_ch",2008,"Total","Total","Afro","Total","Total","Total","Total","Total","country",0.925710738671633,40275,37283,92.5710738671633,1
"aguafredcon_ch",2008,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.644376703934369,1599240,1030513,64.4376703934369,2
"aguafredcon_ch",2008,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.869174755071337,1976698,1718096,86.9174755071336,2
"aguafredcon_ch",2008,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.763452780441035,267008,203848,76.3452780441036,3
"aguafredcon_ch",2008,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.729974862131923,5023099,3666736,72.9974862131923,3
"aguafredcon_ch",2008,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.821752479012646,18028952,14815336,82.1752479012646,5
"aguafredcon_ch",2008,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.915487630292497,1461999,1338442,91.5487630292497,5
"aguafredcon_ch",2008,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.940264880884857,1895267,1782053,94.0264880884857,5
"aguafredcon_ch",2008,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.941729309931754,2529402,2382012,94.1729309931755,5
"aguafredcon_ch",2008,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.95104108103834,2984686,2838559,95.104108103834,5
"aguafredcon_ch",2008,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.957225106686064,4120735,3944471,95.7225106686064,5
"aguafredcon_ch",2008,"urban","Total","Afro","Total","Total","Total","Total","Total","country",0.963758389261745,35760,34464,96.3758389261745,1
"aguafredcon_ch",2008,"urban","Total","Indi","Total","Total","Total","Total","Total","country",0.897742622452084,903925,811492,89.7742622452083,2
"aguafredcon_ch",2008,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.951745676578579,1667892,1587409,95.1745676578579,2
"aguafredcon_ch",2008,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.945677610257642,13234230,12515315,94.5677610257642,5
"aguafredcon_ch",2012,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.359876320112153,3513323.52394867,1264361.94116211,35.9876320112153,8
"aguafredcon_ch",2012,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.395150842903133,2210788.6700058,873595.006433487,39.5150842903133,8
"aguafredcon_ch",2012,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.437091105204744,1567336.43567657,685068.814897538,43.7091105204744,8
"aguafredcon_ch",2012,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.433344850667214,1129437.63718605,489435.98422432,43.3344850667214,8
"aguafredcon_ch",2012,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.415430042077864,907984.069166183,377203.860059738,41.5430042077864,8
"aguafredcon_ch",2012,"rural","Total","Afro","Total","Total","Total","Total","Total","country",0.242004631491405,33943.4657630921,8214.47592353821,24.2004631491405,2
"aguafredcon_ch",2012,"rural","Total","Indi","Total","Total","Total","Total","Total","country",0.316365131068337,2276302.37064934,720142.697841644,31.6365131068337,4
"aguafredcon_ch",2012,"rural","Total","Other","Total","Total","Total","Total","Total","country",0.334491623127001,2104477.40884781,703930.064319611,33.4491623127001,4
"aguafredcon_ch",2012,"rural","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.819832851173256,31110,25505,81.9832851173256,1
"aguafredcon_ch",2012,"rural","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.825887854814226,472994,390640,82.5887854814226,1
"aguafredcon_ch",2012,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.383294219051867,9750449.56948471,3737290.95314025,38.3294219051867,8
"aguafredcon_ch",2012,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.541396763283861,5690186.06553782,3080648.3183651,54.1396763283861,8
"aguafredcon_ch",2012,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.671540201628676,5457490.87533415,3664924.52280855,67.1540201628676,8
"aguafredcon_ch",2012,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.749648849229064,5901141.06759727,4423783.61046267,74.9648849229064,8
"aguafredcon_ch",2012,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.797989774556432,6589787.79370357,5258583.27587224,79.7989774556432,8
"aguafredcon_ch",2012,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.822405500753373,8354192.51280069,6870533.87687993,82.2405500753373,8
"aguafredcon_ch",2012,"Total","Total","Afro","Total","Total","Total","Total","Total","country",0.755918235259914,182297.423858643,137801.946935654,75.5918235259914,2
"aguafredcon_ch",2012,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.555285204259557,4668669.44986725,2592443.06908989,55.5285204259557,4
"aguafredcon_ch",2012,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.712797525164319,9652669.57208634,6880398.98221207,71.2797525164319,4
"aguafredcon_ch",2012,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.812014750206351,296112.817337036,240447.975402832,81.2014750206351,6
"aguafredcon_ch",2012,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.63201418436982,16674604.4766064,10538586.5479717,63.201418436982,6
"aguafredcon_ch",2012,"Total","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.927628901935709,86015,79790,92.7628901935709,1
"aguafredcon_ch",2012,"Total","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.92786469204988,1271943,1180191,92.786469204988,1
"aguafredcon_ch",2012,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.710436873784158,33151359.2403809,23551948.0204317,71.0436873784158,8
"aguafredcon_ch",2012,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.834359700028222,2176862.54158915,1816286.37720299,83.4359700028222,8
"aguafredcon_ch",2012,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.859743006856021,3246702.20532835,2791329.51637507,85.9743006856021,8
"aguafredcon_ch",2012,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.862686510607233,4333804.6319207,3738714.79556513,86.2686510607233,8
"aguafredcon_ch",2012,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.873414186809143,5460350.15651751,4769147.29164791,87.3414186809142,8
"aguafredcon_ch",2012,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.872031728089898,7446208.44363452,6493330.0168202,87.2031728089898,8
"aguafredcon_ch",2012,"urban","Total","Afro","Total","Total","Total","Total","Total","country",0.873501945452995,148353.958095551,129587.471012115,87.3501945452995,2
"aguafredcon_ch",2012,"urban","Total","Indi","Total","Total","Total","Total","Total","country",0.782614167998131,2392367.07921792,1872300.37124825,78.2614167998131,4
"aguafredcon_ch",2012,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.818271287259129,7548192.16323853,6176468.91789246,81.8271287259129,4
"aguafredcon_ch",2012,"urban","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.988707767962845,54905,54285,98.8707767962845,1
"aguafredcon_ch",2012,"urban","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.988237046419734,798949,789551,98.8237046419734,1
"aguafredcon_ch",2012,"urban","Total","Total","Total","Total","Total","Total","Total","country",0.846747299398155,23400909.6708962,19814657.0672915,84.6747299398155,8
"aguafredcon_ch",2014,"rural","quintile_1","Total","Total","Total","Total","Total","Total","country",0.37311638893706,3471584.70249653,1295305.14808464,37.311638893706,8
"aguafredcon_ch",2014,"rural","quintile_2","Total","Total","Total","Total","Total","Total","country",0.430019294093588,2235721.98074341,961403.587948799,43.0019294093588,8
"aguafredcon_ch",2014,"rural","quintile_3","Total","Total","Total","Total","Total","Total","country",0.489379277580847,1506355.69341755,737179.261024475,48.9379277580846,8
"aguafredcon_ch",2014,"rural","quintile_4","Total","Total","Total","Total","Total","Total","country",0.527643087132058,1066269.62340546,562609.795808792,52.7643087132058,8
"aguafredcon_ch",2014,"rural","quintile_5","Total","Total","Total","Total","Total","Total","country",0.542547636800797,752622.887972833,408333.769271851,54.2547636800797,8
"aguafredcon_ch",2014,"rural","Total","Afro","Total","Total","Total","Total","Total","country",0.315538318581493,369282.537300108,116522.790901184,31.5538318581493,3
"aguafredcon_ch",2014,"rural","Total","Indi","Total","Total","Total","Total","Total","country",0.304077421120637,2442855.7861166,742817.287611961,30.4077421120637,6
"aguafredcon_ch",2014,"rural","Total","Other","Total","Total","Total","Total","Total","country",0.463235111966742,5079308.906147,2352914.22985267,46.3235111966742,6
"aguafredcon_ch",2014,"rural","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.202109429478066,219249.839810371,44312.4600372314,20.2109429478066,2
"aguafredcon_ch",2014,"rural","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.211594721855693,2169969.2975235,459154.049944878,21.1594721855693,2
"aguafredcon_ch",2014,"rural","Total","Total","Total","Total","Total","Total","Total","country",0.439485848480576,9103054.44915486,4000663.60835171,43.9485848480576,8
"aguafredcon_ch",2014,"Total","quintile_1","Total","Total","Total","Total","Total","Total","country",0.565983148054466,5804092.24356508,3285018.39961147,56.5983148054466,8
"aguafredcon_ch",2014,"Total","quintile_2","Total","Total","Total","Total","Total","Total","country",0.682654885196369,5690463.92564177,3884622.99787307,68.2654885196369,8
"aguafredcon_ch",2014,"Total","quintile_3","Total","Total","Total","Total","Total","Total","country",0.775758035960757,6151815.4091556,4772320.23939967,77.5758035960757,8
"aguafredcon_ch",2014,"Total","quintile_4","Total","Total","Total","Total","Total","Total","country",0.815653433931967,6790455.93493534,5538658.70129371,81.5653433931967,8
"aguafredcon_ch",2014,"Total","quintile_5","Total","Total","Total","Total","Total","Total","country",0.847714848792413,9021285.45829439,7647477.63819122,84.7714848792413,8
"aguafredcon_ch",2014,"Total","Total","Afro","Total","Total","Total","Total","Total","country",0.665741358013474,1284912.40662861,855419.330517292,66.5741358013475,3
"aguafredcon_ch",2014,"Total","Total","Indi","Total","Total","Total","Total","Total","country",0.536868333849978,5003076.02545048,2685993.08990837,53.6868333849978,6
"aguafredcon_ch",2014,"Total","Total","Other","Total","Total","Total","Total","Total","country",0.799709999200244,23697204.3967135,18950891.3091438,79.9709999200245,6
"aguafredcon_ch",2014,"Total","Total","Total","Migrant","Total","Total","Total","Total","country",0.777754365725254,296431.829832554,230551.149792194,77.7754365725254,5
"aguafredcon_ch",2014,"Total","Total","Total","Non-migrant","Total","Total","Total","Total","country",0.703470242866245,15185578.0092108,10682602.2502038,70.3470242866245,5
"aguafredcon_ch",2014,"Total","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.638149766367137,678475.200222731,432968.790508032,63.8149766367137,2
"aguafredcon_ch",2014,"Total","Total","Total","Total","person_with_no_disability","Total","Total","Total","country",0.688658581082796,8954443.12879563,6166554.09946299,68.8658581082796,2
"aguafredcon_ch",2014,"Total","Total","Total","Total","Total","Total","Total","Total","country",0.751090283899676,33681929.8587448,25298170.2598936,75.1090283899676,8
"aguafredcon_ch",2014,"urban","quintile_1","Total","Total","Total","Total","Total","Total","country",0.853036149506002,2332507.54106855,1989713.25152683,85.3036149506002,8
"aguafredcon_ch",2014,"urban","quintile_2","Total","Total","Total","Total","Total","Total","country",0.846146964534066,3454741.94489836,2923219.40992426,84.6146964534066,8
"aguafredcon_ch",2014,"urban","quintile_3","Total","Total","Total","Total","Total","Total","country",0.868620378884096,4645459.71573806,4035140.9783752,86.8620378884096,8
"aguafredcon_ch",2014,"urban","quintile_4","Total","Total","Total","Total","Total","Total","country",0.869302401192282,5724186.31152988,4976048.90548492,86.9302401192282,8
"aguafredcon_ch",2014,"urban","quintile_5","Total","Total","Total","Total","Total","Total","country",0.875491508735958,8268662.57032156,7239143.86891937,87.5491508735958,8
"aguafredcon_ch",2014,"urban","Total","Afro","Total","Total","Total","Total","Total","country",0.806981690274038,915629.869328498,738896.539616108,80.6981690274038,3
"aguafredcon_ch",2014,"urban","Total","Indi","Total","Total","Total","Total","Total","country",0.758987751304546,2560220.23933388,1943175.8022964,75.8987751304546,5
"aguafredcon_ch",2014,"urban","Total","Other","Total","Total","Total","Total","Total","country",0.891506619945371,18617895.4905665,16597977.0792911,89.1506619945371,6
"aguafredcon_ch",2014,"urban","Total","Total","Total","person_with_disability","Total","Total","Total","country",0.846330285683283,459225.360412359,388656.3304708,84.6330285683282,2
